source,target_rel,case_id,case_name,citation,year,changed
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Epic Systems Corp. v. Lewis, 200 U.S. 321 (2018).md","2018/Epic Systems Corp. v. Lewis, 200 U.S. 321 (2018).md",us.scotus.2018.epic_systems_corp.200us321,Epic Systems Corp. v. Lewis,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Gee v. Planned Parenthood of Gulf Coast, Inc, 516 U.S. 99 (2018).md","2018/Gee v. Planned Parenthood of Gulf Coast, Inc, 516 U.S. 99 (2018).md",us.scotus.2018.17_1492.516us99,"Gee v. Planned Parenthood of Gulf Coast, Inc",516 U.S. 99,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Gill et al. v. Whitford et al, 200 U.S. 321 (2018) [us.scotus.2018.gill_et_al.200us321].md","2018/Gill et al. v. Whitford et al, 200 U.S. 321 (2018).md",us.scotus.2018.gill_et_al.200us321,Gill et al. v. Whitford et al,200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Guardado v. Jones, 472 U.S. 320 (2018).md","2018/Guardado v. Jones, 472 U.S. 320 (2018).md",us.scotus.2018.17_7171.472us320,Guardado v. Jones,472 U.S. 320,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Hughes v. United States, 200 U.S. 321 (2018).md","2018/Hughes v. United States, 200 U.S. 321 (2018).md",us.scotus.2018.hughes.200us321,Hughes v. United States,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Human Services, et al. v. Rochelle Garza, As Guardian Ad Litem to Unaccompanied Minor J. D, 505 U.S. 833 (2018).md","2018/Human Services, et al. v. Rochelle Garza, As Guardian Ad Litem to Unaccompanied Minor J. D, 505 U.S. 833 (2018).md",us.scotus.2018.human_services_et_al.505us833,"Human Services, et al. v. Rochelle Garza, As Guardian Ad Litem to Unaccompanied Minor J. D",505 U.S. 833,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Husted, Ohio Secretary of State v. A. Philip Randolph Institute et al, 200 U.S. 321 (2018) [us.scotus.2018.husted_ohio_secretary_of_state.200us321].md","2018/Husted, Ohio Secretary of State v. A. Philip Randolph Institute et al, 200 U.S. 321 (2018).md",us.scotus.2018.husted_ohio_secretary_of_state.200us321,"Husted, Ohio Secretary of State v. A. Philip Randolph Institute et al",200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Janus v. American Federation of State, County, and Municipal Employees, Council 31, et al, 200 U.S. 321 (2018) [us.scotus.2018.janus.200us321].md","2018/Janus v. American Federation of State, County, and Municipal Employees, Council 31, et al, 200 U.S. 321 (2018).md",us.scotus.2018.janus.200us321,"Janus v. American Federation of State, County, and Municipal Employees, Council 31, et al",200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Jeff Silvester, et al. v. Xavier Becerra, Attorney General of California, 561 U.S. 742 (2018).md","2018/Jeff Silvester, et al. v. Xavier Becerra, Attorney General of California, 561 U.S. 742 (2018).md",us.scotus.2018.jeff_silvester_et_al.561us742,"Jeff Silvester, et al. v. Xavier Becerra, Attorney General of California",561 U.S. 742,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Jesner et al. v. Arab Bank, Plc, 200 U.S. 321 (2018).md","2018/Jesner et al. v. Arab Bank, Plc, 200 U.S. 321 (2018).md",us.scotus.2018.jesner_et_al.200us321,"Jesner et al. v. Arab Bank, Plc",200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Jordan v. Mississippi, 514 U.S. 1045 (2018) [us.scotus.2018.17_7153.514us1045].md","2018/Jordan v. Mississippi, 514 U.S. 1045 (2018) [us.scotus.2018.17_7153.514us1045].md",us.scotus.2018.17_7153.514us1045,Jordan v. Mississippi,514 U.S. 1045,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Jordan v. Mississippi, 514 U.S. 1045 (2018).md","2018/Jordan v. Mississippi, 514 U.S. 1045 (2018).md",us.scotus.2018.17_71.514us1045,Jordan v. Mississippi,514 U.S. 1045,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Keith Tharpe v. Eric Sellers, Warden, 507 U.S. 619 (2018).md","2018/Keith Tharpe v. Eric Sellers, Warden, 507 U.S. 619 (2018).md",us.scotus.2018.keith_tharpe.507us619,"Keith Tharpe v. Eric Sellers, Warden",507 U.S. 619,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Koons et al. v. United States, 200 U.S. 321 (2018).md","2018/Koons et al. v. United States, 200 U.S. 321 (2018).md",us.scotus.2018.koons_et_al.200us321,Koons et al. v. United States,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Lagos v. United States, 200 U.S. 321 (2018).md","2018/Lagos v. United States, 200 U.S. 321 (2018).md",us.scotus.2018.lagos.200us321,Lagos v. United States,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Laith G. Cox v. United States Courtney A. Craig v. United States, 585 U.S. ____ (2018).md","2018/Laith G. Cox v. United States Courtney A. Craig v. United States, 585 U.S. ____ (2018).md",us.scotus.2018.laith_g_cox_petitioner.161017,Laith G. Cox v. United States Courtney A. Craig v. United States,585 U.S. ____,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Lamar, Archer & Cofrin, Llp v. Appling, 200 U.S. 321 (2018).md","2018/Lamar, Archer & Cofrin, Llp v. Appling, 200 U.S. 321 (2018).md",us.scotus.2018.lamar_archer_cofrin_llp.200us321,"Lamar, Archer & Cofrin, Llp v. Appling",200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Leo Louis Kaczmar, Iii v. Florida, 472 U.S. 320 (2018).md","2018/Leo Louis Kaczmar, Iii v. Florida, 472 U.S. 320 (2018).md",us.scotus.2018.leo_louis_kaczmar_iii.472us320,"Leo Louis Kaczmar, Iii v. Florida",472 U.S. 320,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Lisa Olivia Leonard v. Texas, 509 U.S. 602 (2018).md","2018/Lisa Olivia Leonard v. Texas, 509 U.S. 602 (2018).md",us.scotus.2018.lisa_olivia_leonard.509us602,Lisa Olivia Leonard v. Texas,509 U.S. 602,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Lozman v. City of Riviera Beach, Florida, 200 U.S. 321 (2018).md","2018/Lozman v. City of Riviera Beach, Florida, 200 U.S. 321 (2018).md",us.scotus.2018.lozman.200us321,"Lozman v. City of Riviera Beach, Florida",200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Lucia et al. v. Securities and Exchange Commission, 200 U.S. 321 (2018).md","2018/Lucia et al. v. Securities and Exchange Commission, 200 U.S. 321 (2018).md",us.scotus.2018.lucia_et_al.200us321,Lucia et al. v. Securities and Exchange Commission,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Mary Anne Sause v. Timothy J. Bauer, et al, 585 U.S. ____ (2018) [us.scotus.2018.mary_anne_sause.17742].md","2018/Mary Anne Sause v. Timothy J. Bauer, et al, 585 U.S. ____ (2018).md",us.scotus.2018.mary_anne_sause.17742,"Mary Anne Sause v. Timothy J. Bauer, et al",585 U.S. ____,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Masterpiece Cakeshop, Ltd., et al. v. Colorado Civil Rights Commission et al, 200 U.S. 321 (2018) [us.scotus.2018.masterpiece_cakeshop_ltd_et_al.200us321].md","2018/Masterpiece Cakeshop, Ltd., et al. v. Colorado Civil Rights Commission et al, 200 U.S. 321 (2018).md",us.scotus.2018.masterpiece_cakeshop_ltd_et_al.200us321,"Masterpiece Cakeshop, Ltd., et al. v. Colorado Civil Rights Commission et al",200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Mccoy v. Louisiana, 200 U.S. 321 (2018).md","2018/Mccoy v. Louisiana, 200 U.S. 321 (2018).md",us.scotus.2018.mccoy.200us321,Mccoy v. Louisiana,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Merit Management Group, Lp v. Fti Consulting, Inc, 200 U.S. 321 (2018).md","2018/Merit Management Group, Lp v. Fti Consulting, Inc, 200 U.S. 321 (2018).md",us.scotus.2018.merit_management_group_lp.200us321,"Merit Management Group, Lp v. Fti Consulting, Inc",200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Michael Gordon Reynolds v. Florida, 536 U.S. 584 (2018).md","2018/Michael Gordon Reynolds v. Florida, 536 U.S. 584 (2018).md",us.scotus.2018.michael_gordon_reynolds.536us584,Michael Gordon Reynolds v. Florida,536 U.S. 584,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Michael Sexton, Warden v. Nicholas Beaudreaux, 562 U.S. 86 (2018).md","2018/Michael Sexton, Warden v. Nicholas Beaudreaux, 562 U.S. 86 (2018).md",us.scotus.2018.michael_sexton_warden.562us86,"Michael Sexton, Warden v. Nicholas Beaudreaux",562 U.S. 86,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Middleton v. Florida, 536 U.S. 584 (2018).md","2018/Middleton v. Florida, 536 U.S. 584 (2018).md",us.scotus.2018.17_6580.536us584,Middleton v. Florida,536 U.S. 584,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Minnesota v. Oters Alliance et al. v. Mansky et al, 200 U.S. 321 (2018) [us.scotus.2018.minnesota_voters_alliance_et_al.200us321].md","2018/Minnesota v. Oters Alliance et al. v. Mansky et al, 200 U.S. 321 (2018).md",us.scotus.2018.minnesota_voters_alliance_et_al.200us321,Minnesota v. Oters Alliance et al. v. Mansky et al,200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Mount Lemmon Fire District v. Guido et al, 200 U.S. 321 (2018) [us.scotus.2018.mount_lemmon_fire_district.200us321].md","2018/Mount Lemmon Fire District v. Guido et al, 200 U.S. 321 (2018).md",us.scotus.2018.mount_lemmon_fire_district.200us321,Mount Lemmon Fire District v. Guido et al,200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Murphy v. Smith et al, 200 U.S. 321 (2018) [us.scotus.2018.murphy.200us321].md","2018/Murphy v. Smith et al, 200 U.S. 321 (2018).md",us.scotus.2018.murphy.200us321,Murphy v. Smith et al,200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Murphy, Governor of New Jersey, et al. v. National Collegiate Athletic Assn. et al, 200 U.S. 321 (2018) [us.scotus.2018.murphy_governor_of_new_jersey_et.200us321].md","2018/Murphy, Governor of New Jersey, et al. v. National Collegiate Athletic Assn. et al, 200 U.S. 321 (2018).md",us.scotus.2018.murphy_governor_of_new_jersey_et.200us321,"Murphy, Governor of New Jersey, et al. v. National Collegiate Athletic Assn. et al",200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/National Association of Manufacturers v. Department of Defense et al, 200 U.S. 321 (2018) [us.scotus.2018.national_association_of_manufact.200us321].md","2018/National Association of Manufacturers v. Department of Defense et al, 200 U.S. 321 (2018).md",us.scotus.2018.national_association_of_manufact.200us321,National Association of Manufacturers v. Department of Defense et al,200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Nicole A. Dalmazzi v. United States on Writ of, 585 U.S. ____ (2018).md","2018/Nicole A. Dalmazzi v. United States on Writ of, 585 U.S. ____ (2018).md",us.scotus.2018.nicole_a_dalmazzi_petitioner.16961,Nicole A. Dalmazzi v. United States on Writ of,585 U.S. ____,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/North Carolina, et al., Appellants v. Sandra Little Covington, et al. on Appeal From the United States District Court for, 555 U.S. 7 (2018) [us.scotus.2018.north_carolina_et_al_appellants.555us7].md","2018/North Carolina, et al., Appellants v. Sandra Little Covington, et al. on Appeal From the United States District Court for, 555 U.S. 7 (2018).md",us.scotus.2018.north_carolina_et_al_appellants.555us7,"North Carolina, et al., Appellants v. Sandra Little Covington, et al. on Appeal From the United States District Court for",555 U.S. 7,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/O. John Benisek, et al., Appellants v. Linda H. Lamone, Administrator, Maryland State Board of, 555 U.S. 7 (2018) [us.scotus.2018.o_john_benisek_et_al_appellants.555us7].md","2018/O. John Benisek, et al., Appellants v. Linda H. Lamone, Administrator, Maryland State Board of, 555 U.S. 7 (2018).md",us.scotus.2018.o_john_benisek_et_al_appellants.555us7,"O. John Benisek, et al., Appellants v. Linda H. Lamone, Administrator, Maryland State Board of",555 U.S. 7,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Ohio et al. v. American Express Co. et al, 200 U.S. 321 (2018) [us.scotus.2018.ohio_et_al.200us321].md","2018/Ohio et al. v. American Express Co. et al, 200 U.S. 321 (2018).md",us.scotus.2018.ohio_et_al.200us321,Ohio et al. v. American Express Co. et al,200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Oil States Energy Services, Llc v. Greene’s Energy Group, Llc, et al, 200 U.S. 321 (2018) [us.scotus.2018.oil_states_energy_services_llc.200us321].md","2018/Oil States Energy Services, Llc v. Greene’s Energy Group, Llc, et al, 200 U.S. 321 (2018).md",us.scotus.2018.oil_states_energy_services_llc.200us321,"Oil States Energy Services, Llc v. Greene’s Energy Group, Llc, et al",200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Ortiz v. United States, 200 U.S. 321 (2018).md","2018/Ortiz v. United States, 200 U.S. 321 (2018).md",us.scotus.2018.ortiz.200us321,Ortiz v. United States,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Patchak v. Zinke, Secretary of the Interior, et al, 200 U.S. 321 (2018) [us.scotus.2018.patchak.200us321].md","2018/Patchak v. Zinke, Secretary of the Interior, et al, 200 U.S. 321 (2018).md",us.scotus.2018.patchak.200us321,"Patchak v. Zinke, Secretary of the Interior, et al",200 U.S. 321,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Pereira v. Sessions, Attorney General, 200 U.S. 321 (2018).md","2018/Pereira v. Sessions, Attorney General, 200 U.S. 321 (2018).md",us.scotus.2018.pereira.200us321,"Pereira v. Sessions, Attorney General",200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Robert Ira Peede v. Julie L. Jones, Secretary, Florida Department of Corrections, et al, 545 U.S. 374 (2018) [us.scotus.2018.robert_ira_peede.545us374].md","2018/Robert Ira Peede v. Julie L. Jones, Secretary, Florida Department of Corrections, et al, 545 U.S. 374 (2018).md",us.scotus.2018.robert_ira_peede.545us374,"Robert Ira Peede v. Julie L. Jones, Secretary, Florida Department of Corrections, et al",545 U.S. 374,2018,True
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Rosales-mireles v. United States, 200 U.S. 321 (2018).md","2018/Rosales-mireles v. United States, 200 U.S. 321 (2018).md",us.scotus.2018.rosales_mireles.200us321,Rosales-mireles v. United States,200 U.S. 321,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Rowan County v. Lund, 565 U.S. 994 (2018).md","2018/Rowan County v. Lund, 565 U.S. 994 (2018).md",us.scotus.2018.17_565.565us994,Rowan County v. Lund,565 U.S. 994,2018,False
"/Users/ronaldchapman/Library/Mobile Documents/iCloud~md~obsidian/Documents/Supreme Court/Ontology/precedent_vault/cases/scotus/2018/Rubin et al. v. Islamic Republic of Iran et al, 200 U.S. 321 (2018) [us.scotus.2018.rubin_et_al.200us321].md","2018/Rubin et al. v. Islamic Republic of Iran et al, 200 U.S. 321 (2018).md",us.scotus.2018.rubin_et_al.200us321,Rubin et al. v. Islamic Republic of Iran et al,200 U.S. 321,2018,True
